forecast_issue_time,actual_time_24,temp_actual_24,temp_pred_24,hum_actual_24,hum_pred_24,rain_actual_24,rain_pred_24,pres_actual_24,pres_pred_24,wind_actual_24,wind_pred_24,actual_time_48,temp_actual_48,temp_pred_48,hum_actual_48,hum_pred_48,rain_actual_48,rain_pred_48,pres_actual_48,pres_pred_48,wind_actual_48,wind_pred_48,actual_time_72,temp_actual_72,temp_pred_72,hum_actual_72,hum_pred_72,rain_actual_72,rain_pred_72,pres_actual_72,pres_pred_72,wind_actual_72,wind_pred_72
2025-02-02 22:00:00,2025-02-03 22:00:00,2.8,5.290012,86.0,77.38081,0.0,0.073179714,1025.4,1022.1041,13.5,10.008554,2025-02-04 22:00:00,3.7,5.5511107,71.0,77.05702,0.0,0.07535365,1031.5,1021.9678,14.8,9.849041,2025-02-05 22:00:00,3.2,5.5818295,75.0,77.040855,0.0,0.07598821,1032.0,1021.9293,13.4,9.832056
2025-02-02 23:00:00,2025-02-03 23:00:00,2.8,5.2404094,84.0,77.17696,0.0,0.06710235,1025.8,1022.63513,11.2,9.905761,2025-02-04 23:00:00,3.7,5.502665,69.0,76.84592,0.0,0.06978424,1032.0,1022.4201,13.9,9.774875,2025-02-05 23:00:00,2.9,5.528416,77.0,76.84527,0.0,0.07062109,1032.4,1022.3631,14.8,9.765804
2025-02-03 00:00:00,2025-02-04 00:00:00,1.9,5.1903462,87.0,77.04852,0.0,0.06224854,1026.1,1023.0536,8.1,9.832071,2025-02-05 00:00:00,3.1,5.448548,71.0,76.71288,0.0,0.06517885,1032.2,1022.7875,13.3,9.725272,2025-02-06 00:00:00,2.5,5.4700646,79.0,76.72274,0.0,0.066124395,1032.6,1022.71967,15.2,9.721935
2025-02-03 01:00:00,2025-02-04 01:00:00,1.7,5.1373506,85.0,76.85812,0.0,0.05650391,1026.4,1023.48126,5.4,9.780143,2025-02-05 01:00:00,2.6,5.396668,72.0,76.549286,0.0,0.06017699,1032.4,1023.15094,12.1,9.687342,2025-02-06 01:00:00,1.8,5.414598,80.0,76.57286,0.0,0.061290763,1032.0,1023.06995,9.2,9.688949
2025-02-03 02:00:00,2025-02-04 02:00:00,2.9,5.1465592,72.0,76.62617,0.0,0.051805,1026.8,1023.8478,3.0,9.690355,2025-02-05 02:00:00,1.9,5.370115,74.0,76.385185,0.0,0.056053404,1032.6,1023.4453,10.4,9.645158,2025-02-06 02:00:00,1.3,5.37828,83.0,76.43143,0.0,0.0573247,1031.5,1023.35034,5.8,9.656555
2025-02-03 03:00:00,2025-02-04 03:00:00,2.4,5.159412,72.0,76.48452,0.0,0.04934466,1026.9,1023.98773,2.7,9.662228,2025-02-05 03:00:00,0.7,5.3355594,80.0,76.318344,0.0,0.053759985,1032.8,1023.5526,11.0,9.661958,2025-02-06 03:00:00,2.3,5.334453,74.0,76.38187,0.0,0.055089455,1031.5,1023.4514,2.8,9.681345
2025-02-03 04:00:00,2025-02-04 04:00:00,2.5,5.200766,70.0,76.381386,0.0,0.048402496,1027.1,1024.0817,2.8,9.604,2025-02-05 04:00:00,0.5,5.302052,80.0,76.302574,0.0,0.052742835,1032.9,1023.5995,12.5,9.6817465,2025-02-06 04:00:00,2.4,5.2860475,70.0,76.39211,0.0,0.054149732,1031.2,1023.48816,3.2,9.714493
2025-02-03 05:00:00,2025-02-04 05:00:00,3.0,5.213177,65.0,76.26724,0.0,0.049121045,1027.7,1024.0228,0.2,9.613412,2025-02-05 05:00:00,0.6,5.241405,80.0,76.289505,0.0,0.053394333,1032.9,1023.5167,13.0,9.754956,2025-02-06 05:00:00,2.5,5.2126927,66.0,76.39982,0.0,0.05484151,1030.6,1023.3985,3.1,9.79885
2025-02-03 06:00:00,2025-02-04 06:00:00,2.5,5.187349,66.0,76.16072,0.0,0.05160767,1028.6,1023.86255,1.1,9.657133,2025-02-05 06:00:00,0.5,5.140203,81.0,76.27877,0.0,0.055703994,1033.0,1023.33563,12.4,9.865482,2025-02-06 06:00:00,2.3,5.0988193,63.0,76.4077,0.0,0.057178047,1030.4,1023.2096,2.2,9.921412
2025-02-03 07:00:00,2025-02-04 07:00:00,1.4,5.133467,71.0,76.164474,0.0,0.05537996,1028.8,1023.61084,3.3,9.729823,2025-02-05 07:00:00,-0.0,5.0151076,81.0,76.37444,0.0,0.05931752,1033.4,1023.0656,11.0,10.000307,2025-02-06 07:00:00,3.1,4.962479,58.0,76.517525,0.0,0.0608063,1030.2,1022.93085,2.1,10.068232
2025-02-03 08:00:00,2025-02-04 08:00:00,1.2,5.094665,73.0,76.07549,0.0,0.05614907,1029.2,1023.6419,3.0,9.716535,2025-02-05 08:00:00,-0.9,4.922504,84.0,76.38782,0.0,0.060642894,1033.8,1023.0332,10.7,10.042433,2025-02-06 08:00:00,3.1,4.858742,58.0,76.55436,0.0,0.062307313,1030.3,1022.8801,2.2,10.123016
2025-02-03 09:00:00,2025-02-04 09:00:00,2.2,5.0704856,73.0,76.01752,0.0,0.055350136,1030.1,1023.82153,3.0,9.655595,2025-02-05 09:00:00,-0.5,4.8714776,82.0,76.389465,0.0,0.06022124,1034.3,1023.1785,11.0,10.007756,2025-02-06 09:00:00,3.6,4.802111,60.0,76.56998,0.0,0.061991807,1030.5,1023.0166,2.6,10.094002
2025-02-03 10:00:00,2025-02-04 10:00:00,5.2,5.08098,67.0,75.505486,0.0,0.052350875,1030.5,1024.1731,5.1,9.53247,2025-02-05 10:00:00,4.5,4.8564963,68.0,76.00653,0.0,0.058241785,1035.0,1023.50494,8.7,9.886554,2025-02-06 10:00:00,6.9,4.7824025,55.0,76.20974,0.0,0.060177222,1030.6,1023.3399,2.6,9.972955
2025-02-03 11:00:00,2025-02-04 11:00:00,7.5,5.2823176,61.0,74.67968,0.0,0.046367284,1030.2,1024.6802,1.5,9.271379,2025-02-05 11:00:00,8.6,4.9883304,44.0,75.44175,0.0,0.053633925,1035.1,1024.0144,2.3,9.630982,2025-02-06 11:00:00,8.4,4.9032598,50.0,75.686966,0.0,0.055741075,1030.6,1023.85693,2.8,9.715461
2025-02-03 12:00:00,2025-02-04 12:00:00,9.1,5.4143023,57.0,73.88617,0.0,0.03936973,1029.6,1025.0159,4.0,9.176435,2025-02-05 12:00:00,10.1,5.137934,36.0,74.76316,0.0,0.047679175,1034.4,1024.403,2.4,9.464814,2025-02-06 12:00:00,9.4,5.0571322,52.0,75.014465,0.0,0.049782448,1030.3,1024.2639,5.8,9.536157
2025-02-03 13:00:00,2025-02-04 13:00:00,10.2,5.432346,55.0,73.193924,0.0,0.033130925,1029.1,1025.0852,6.5,9.287005,2025-02-05 13:00:00,11.0,5.2413135,35.0,74.04421,0.0,0.04228489,1033.9,1024.5182,4.7,9.468929,2025-02-06 13:00:00,10.2,5.175919,52.0,74.2711,0.0,0.0443127,1029.4,1024.392,7.3,9.52496
2025-02-03 14:00:00,2025-02-04 14:00:00,11.3,5.461655,49.0,72.676315,0.0,0.031725507,1028.4,1024.8157,6.6,9.44126,2025-02-05 14:00:00,12.1,5.2980666,36.0,73.537056,0.0,0.04125285,1032.5,1024.2769,5.5,9.578629,2025-02-06 14:00:00,11.1,5.2379823,51.0,73.75554,0.0,0.043256264,1028.3,1024.155,9.1,9.629329
2025-02-03 15:00:00,2025-02-04 15:00:00,11.9,5.5035596,47.0,72.2583,0.0,0.032905985,1027.7,1024.34,5.4,9.630701,2025-02-05 15:00:00,12.4,5.338265,38.0,73.191284,0.0,0.043207716,1031.5,1023.79047,6.2,9.753208,2025-02-06 15:00:00,11.4,5.2764754,49.0,73.420456,0.0,0.04533848,1027.2,1023.6621,8.7,9.805138
2025-02-03 16:00:00,2025-02-04 16:00:00,11.8,5.609428,46.0,71.82649,0.0,0.03378847,1027.5,1023.95123,3.3,9.736965,2025-02-05 16:00:00,12.5,5.4161906,41.0,72.87964,0.0,0.04526822,1031.0,1023.3377,5.8,9.880179,2025-02-06 16:00:00,11.4,5.3430305,48.0,73.14621,0.0,0.047710594,1026.2,1023.191,8.5,9.941034
2025-02-03 17:00:00,2025-02-04 17:00:00,11.1,5.868954,47.0,71.16787,0.0,0.03253291,1028.0,1023.90784,1.9,9.614426,2025-02-05 17:00:00,11.9,5.59763,45.0,72.40154,0.0,0.04513516,1030.8,1023.2002,5.1,9.8294935,2025-02-06 17:00:00,10.8,5.4973073,50.0,72.74407,0.0,0.048023976,1025.8,1023.03204,8.7,9.907585
2025-02-03 18:00:00,2025-02-04 18:00:00,8.8,6.1717534,66.0,70.88266,0.0,0.034319516,1029.0,1024.0641,1.3,9.267758,2025-02-05 18:00:00,9.4,5.794275,65.0,72.20781,0.0,0.046344105,1031.1,1023.31177,2.7,9.594082,2025-02-06 18:00:00,8.9,5.661658,60.0,72.63146,0.0,0.049540956,1026.1,1023.13684,6.0,9.688583
2025-02-03 19:00:00,2025-02-04 19:00:00,5.4,6.3574657,70.0,70.7256,0.0,0.03553207,1030.0,1024.2526,6.2,9.0024805,2025-02-05 19:00:00,6.0,5.928759,73.0,72.10038,0.0,0.04707383,1031.8,1023.51526,6.7,9.367818,2025-02-06 19:00:00,5.2,5.7824073,75.0,72.564026,0.0,0.05038574,1026.3,1023.3473,4.8,9.464222
2025-02-03 20:00:00,2025-02-04 20:00:00,3.4,6.13747,75.0,71.45063,0.0,0.04033734,1030.9,1024.1827,12.5,9.05008,2025-02-05 20:00:00,4.0,5.8417783,77.0,72.458786,0.0,0.050113544,1031.9,1023.50104,14.5,9.346968,2025-02-06 20:00:00,4.4,5.7296386,79.0,72.828285,0.0,0.052985556,1026.0,1023.34515,4.4,9.426497
2025-02-03 21:00:00,2025-02-04 21:00:00,3.0,5.7613616,75.0,72.1563,0.0,0.043027878,1031.4,1024.1416,14.5,9.247866,2025-02-05 21:00:00,3.4,5.63897,75.0,72.78699,0.0,0.05195978,1031.7,1023.4647,14.3,9.451464,2025-02-06 21:00:00,2.1,5.5651584,82.0,73.058846,0.0,0.054511305,1025.7,1023.3087,6.5,9.514788
2025-02-03 22:00:00,2025-02-04 22:00:00,3.7,5.4624763,71.0,72.46074,0.0,0.041529384,1031.5,1024.2831,14.8,9.411253,2025-02-05 22:00:00,3.2,5.460068,75.0,72.890045,0.0,0.05081918,1032.0,1023.55927,13.4,9.55125,2025-02-06 22:00:00,0.3,5.4077716,81.0,73.11586,0.0,0.053347476,1025.3,1023.39294,7.2,9.606656
2025-02-03 23:00:00,2025-02-04 23:00:00,3.7,5.3464494,69.0,72.51436,0.0,0.03720676,1032.0,1024.7054,13.9,9.370008,2025-02-05 23:00:00,2.9,5.3792586,77.0,72.86828,0.0,0.046846826,1032.4,1023.90765,14.8,9.517569,2025-02-06 23:00:00,-0.1,5.3280234,79.0,73.09464,0.0,0.04947602,1024.9,1023.7297,5.8,9.575858
2025-02-04 00:00:00,2025-02-05 00:00:00,3.1,5.3273664,71.0,72.592575,0.0,0.034633465,1032.2,1025.1251,13.3,9.217487,2025-02-06 00:00:00,2.5,5.3358197,79.0,72.90897,0.0,0.043627854,1032.6,1024.3052,15.2,9.411636,2025-02-07 00:00:00,0.4,5.277615,75.0,73.14383,0.0,0.0462057,1024.5,1024.129,3.1,9.474928
2025-02-04 01:00:00,2025-02-05 01:00:00,2.6,5.3759446,72.0,72.62922,0.0,0.03349207,1032.4,1025.457,12.1,9.031918,2025-02-06 01:00:00,1.8,5.3208613,80.0,72.98861,0.0,0.041738078,1032.0,1024.6493,9.2,9.282525,2025-02-07 01:00:00,1.3,5.251491,72.0,73.24089,0.0,0.044238713,1024.4,1024.4813,2.4,9.350815
2025-02-04 02:00:00,2025-02-05 02:00:00,1.9,5.5536723,74.0,72.272835,0.0,0.030607106,1032.6,1025.8062,10.4,8.804067,2025-02-06 02:00:00,1.3,5.3952527,83.0,72.83722,0.0,0.038973022,1031.5,1025.0184,5.8,9.10832,2025-02-07 02:00:00,1.9,5.308083,66.0,73.13135,0.0,0.04151225,1023.8,1024.8606,2.1,9.18167
2025-02-04 03:00:00,2025-02-05 03:00:00,0.7,5.7090096,80.0,71.932,0.0,0.029114852,1032.8,1025.984,11.0,8.6523,2025-02-06 03:00:00,2.3,5.467977,74.0,72.668144,0.0,0.037343968,1031.5,1025.2576,2.8,8.9808855,2025-02-07 03:00:00,1.8,5.369365,71.0,72.987816,0.0,0.039831735,1023.3,1025.115,1.9,9.054651
2025-02-04 04:00:00,2025-02-05 04:00:00,0.5,5.8521676,80.0,71.5668,0.0,0.027749242,1032.9,1026.1049,12.5,8.535882,2025-02-06 04:00:00,2.4,5.5405335,70.0,72.47804,0.0,0.03616656,1031.2,1025.4274,3.2,8.878429,2025-02-07 04:00:00,1.6,5.431441,78.0,72.824745,0.0,0.03866297,1022.4,1025.2963,2.4,8.952518
2025-02-04 05:00:00,2025-02-05 05:00:00,0.6,6.0992055,80.0,70.8831,0.0,0.024240008,1032.9,1026.3958,13.0,8.319013,2025-02-06 05:00:00,2.5,5.6872582,66.0,72.06402,0.0,0.033386618,1030.6,1025.7496,3.1,8.689248,2025-02-07 05:00:00,1.2,5.5587125,81.0,72.46834,0.0,0.036046933,1021.7,1025.6288,1.5,8.765679
2025-02-04 06:00:00,2025-02-05 06:00:00,0.5,6.3160343,81.0,70.203766,0.0,0.019210992,1033.0,1026.8207,12.4,8.092607,2025-02-06 06:00:00,2.3,5.8557124,63.0,71.54274,0.0,0.028806997,1030.4,1026.2119,2.2,8.460543,2025-02-07 06:00:00,1.2,5.7172227,82.0,71.98139,0.0,0.031535387,1021.3,1026.1047,1.5,8.533844
2025-02-04 07:00:00,2025-02-05 07:00:00,-0.0,6.3927693,81.0,69.92634,0.0,0.016384138,1033.4,1027.1051,11.0,7.9691076,2025-02-06 07:00:00,3.1,5.9426265,58.0,71.24872,0.0,0.02559626,1030.2,1026.55,2.1,8.310986,2025-02-07 07:00:00,1.3,5.808925,79.0,71.67461,0.0,0.028176995,1021.2,1026.4569,0.5,8.377439
2025-02-04 08:00:00,2025-02-05 08:00:00,-0.9,6.4351964,84.0,69.75937,0.0,0.014151049,1033.8,1027.3721,10.7,7.85865,2025-02-06 08:00:00,3.1,5.9920526,58.0,71.065056,0.0,0.023102136,1030.3,1026.8456,2.2,8.187196,2025-02-07 08:00:00,1.0,5.861567,81.0,71.48252,0.0,0.025590809,1021.4,1026.761,0.4,8.249335
2025-02-04 09:00:00,2025-02-05 09:00:00,-0.5,6.487139,82.0,69.52746,0.0,0.010647562,1034.3,1027.7542,11.0,7.7147546,2025-02-06 09:00:00,3.6,6.0564446,60.0,70.8154,0.0,0.019582206,1030.5,1027.2311,2.6,8.033232,2025-02-07 09:00:00,1.7,5.928661,85.0,71.2283,0.0,0.022025762,1021.5,1027.1521,1.5,8.091575
2025-02-04 10:00:00,2025-02-05 10:00:00,4.5,6.5382624,68.0,69.197914,0.0,0.0063362727,1035.0,1028.1106,8.7,7.6039915,2025-02-06 10:00:00,6.9,6.1392083,55.0,70.44094,0.0,0.015283235,1030.6,1027.5948,2.6,7.896666,2025-02-07 10:00:00,2.9,6.018063,79.0,70.83739,0.0,0.017626105,1021.9,1027.5223,1.7,7.9497886
2025-02-04 11:00:00,2025-02-05 11:00:00,8.6,6.7029295,44.0,68.67155,0.0,0.0025837582,1035.1,1028.3625,2.3,7.453649,2025-02-06 11:00:00,8.4,6.268784,50.0,70.01804,0.0,0.0117046395,1030.6,1027.8802,2.8,7.74538,2025-02-07 11:00:00,3.9,6.1402516,79.0,70.43744,0.0,0.014081323,1021.5,1027.8169,2.2,7.7972174
2025-02-04 12:00:00,2025-02-05 12:00:00,10.1,6.819049,36.0,68.26755,0.0,0.00047426042,1034.4,1028.407,2.4,7.3976703,2025-02-06 12:00:00,9.4,6.3804183,52.0,69.65271,0.0,0.00968649,1030.3,1027.9551,5.8,7.6726527,2025-02-07 12:00:00,4.4,6.2500443,84.0,70.0787,0.5,0.012056422,1020.8,1027.8975,6.2,7.7226458
2025-02-04 13:00:00,2025-02-05 13:00:00,11.0,6.8899336,35.0,67.93114,0.0,-0.00072946283,1033.9,1028.322,4.7,7.417059,2025-02-06 13:00:00,10.2,6.476936,52.0,69.286644,0.0,0.008625404,1029.4,1027.87,7.3,7.6710286,2025-02-07 13:00:00,3.5,6.348894,92.0,69.70779,0.4,0.010988739,1020.2,1027.8123,8.6,7.7197285
2025-02-04 14:00:00,2025-02-05 14:00:00,12.1,6.994746,36.0,67.48805,0.0,-0.0021874967,1032.5,1028.1592,5.5,7.4577284,2025-02-06 14:00:00,11.1,6.5858335,51.0,68.877686,0.0,0.007687264,1028.3,1027.6906,9.1,7.7032743,2025-02-07 14:00:00,3.5,6.452813,99.0,69.316666,1.1,0.010164839,1020.0,1027.6296,4.6,7.75371
2025-02-04 15:00:00,2025-02-05 15:00:00,12.4,7.141873,38.0,67.00243,0.0,-0.0030666802,1031.5,1027.9314,6.2,7.487477,2025-02-06 15:00:00,11.4,6.7092257,49.0,68.48324,0.0,0.007439033,1027.2,1027.444,8.7,7.7409506,2025-02-07 15:00:00,3.4,6.563101,99.0,68.964195,1.5,0.010138572,1018.9,1027.3792,4.7,7.7958984
2025-02-04 16:00:00,2025-02-05 16:00:00,12.5,7.3543434,41.0,66.41173,0.0,-0.004426061,1031.0,1027.7566,5.8,7.458743,2025-02-06 16:00:00,11.4,6.8673587,48.0,68.05374,0.0,0.006901824,1026.2,1027.2472,8.5,7.736425,2025-02-07 16:00:00,5.1,6.69854,88.0,68.606224,0.1,0.009948683,1018.0,1027.1788,9.3,7.7983084
2025-02-04 17:00:00,2025-02-05 17:00:00,11.9,7.6047387,45.0,65.70972,0.0,-0.007298774,1030.8,1027.7528,5.1,7.3610992,2025-02-06 17:00:00,10.8,7.068294,50.0,67.49706,0.0,0.004763686,1025.8,1027.2216,8.7,7.6619787,2025-02-07 17:00:00,4.9,6.8770223,93.0,68.12161,0.0,0.00814768,1017.7,1027.1521,7.8,7.729492
2025-02-04 18:00:00,2025-02-05 18:00:00,9.4,7.698391,65.0,65.59167,0.0,-0.008019759,1031.1,1027.8938,2.7,7.2291336,2025-02-06 18:00:00,8.9,7.1851335,60.0,67.27978,0.0,0.0035398316,1026.1,1027.3489,6.0,7.536396,2025-02-07 18:00:00,4.6,6.996552,96.0,67.899796,0.0,0.006919236,1017.6,1027.2799,9.0,7.6019297
2025-02-04 19:00:00,2025-02-05 19:00:00,6.0,7.6089387,73.0,65.824936,0.0,-0.009030013,1031.8,1028.1388,6.7,7.1713285,2025-02-06 19:00:00,5.2,7.20189,75.0,67.22168,0.0,0.0016279828,1026.3,1027.5654,4.8,7.4501896,2025-02-07 19:00:00,4.1,7.042229,99.0,67.756325,0.0,0.0046639154,1017.9,1027.4944,8.1,7.507523
2025-02-04 20:00:00,2025-02-05 20:00:00,4.0,7.3056893,77.0,66.421555,0.0,-0.010239809,1031.9,1028.3894,14.5,7.2557526,2025-02-06 20:00:00,4.4,7.0912304,79.0,67.312,0.0,-0.0010475654,1026.0,1027.7749,4.4,7.4728093,2025-02-07 20:00:00,4.1,6.984959,100.0,67.68372,0.0,0.0013167795,1017.8,1027.6989,6.9,7.5169973
2025-02-04 21:00:00,2025-02-05 21:00:00,3.4,6.980192,75.0,66.9109,0.0,-0.012958012,1031.7,1028.6246,14.3,7.406989,2025-02-06 21:00:00,2.1,6.937223,82.0,67.36853,0.0,-0.004847518,1025.7,1027.9681,6.5,7.565566,2025-02-07 21:00:00,4.1,6.8760843,98.0,67.60227,0.0,-0.003049201,1017.6,1027.8875,6.0,7.598828
2025-02-04 22:00:00,2025-02-05 22:00:00,3.2,6.722564,75.0,67.15382,0.0,-0.016684933,1032.0,1028.791,13.4,7.5812774,2025-02-06 22:00:00,0.3,6.7934923,81.0,67.343895,0.0,-0.0090238,1025.3,1028.0969,7.2,7.6987,2025-02-07 22:00:00,4.5,6.7598834,94.0,67.49393,0.0,-0.0075585907,1017.2,1028.0123,6.3,7.7255044
2025-02-04 23:00:00,2025-02-05 23:00:00,2.9,6.567493,77.0,67.13536,0.0,-0.021133123,1032.4,1028.9678,14.8,7.7107067,2025-02-06 23:00:00,-0.1,6.694393,79.0,67.19207,0.0,-0.013585894,1024.9,1028.2363,5.8,7.8151526,2025-02-07 23:00:00,5.2,6.6721244,90.0,67.306076,0.0,-0.012268229,1017.0,1028.1494,8.3,7.8400106
2025-02-05 00:00:00,2025-02-06 00:00:00,2.5,6.4433074,79.0,67.10919,0.0,-0.024363352,1032.6,1029.066,15.2,7.835246,2025-02-07 00:00:00,0.4,6.595617,75.0,67.09155,0.0,-0.01696199,1024.5,1028.312,3.1,7.9395313,2025-02-08 00:00:00,5.6,6.577202,90.0,67.19064,0.0,-0.015718212,1016.9,1028.224,9.5,7.964598
2025-02-05 01:00:00,2025-02-06 01:00:00,1.8,6.3583813,80.0,67.07047,0.0,-0.026545798,1032.0,1029.1107,9.2,7.9372067,2025-02-07 01:00:00,1.3,6.5005116,72.0,67.05696,0.0,-0.01913785,1024.4,1028.3368,2.4,8.059063,2025-02-08 01:00:00,5.7,6.4768095,91.0,67.16725,0.2,-0.017864129,1017.7,1028.2473,7.8,8.087531
2025-02-05 02:00:00,2025-02-06 02:00:00,1.3,6.302566,83.0,67.08432,0.0,-0.027738964,1031.5,1029.1302,5.8,7.9987326,2025-02-07 02:00:00,1.9,6.404376,66.0,67.13657,0.0,-0.020258239,1023.8,1028.3403,2.1,8.153832,2025-02-08 02:00:00,4.0,6.3682837,86.0,67.27766,0.0,-0.018882765,1019.2,1028.2495,7.1,8.188295
2025-02-05 03:00:00,2025-02-06 03:00:00,2.3,6.179272,74.0,67.28744,0.0,-0.02743478,1031.5,1029.0796,2.8,8.103908,2025-02-07 03:00:00,1.8,6.2589602,71.0,67.36959,0.0,-0.019920139,1023.3,1028.2744,1.9,8.281212,2025-02-08 03:00:00,3.1,6.2149997,90.0,67.52927,0.0,-0.01847226,1020.0,1028.1803,6.0,8.32062
2025-02-05 04:00:00,2025-02-06 04:00:00,2.4,6.014664,70.0,67.52047,0.0,-0.02686601,1031.2,1028.9738,3.2,8.2647705,2025-02-07 04:00:00,1.6,6.0874047,78.0,67.62667,0.0,-0.019030666,1022.4,1028.1407,2.4,8.452954,2025-02-08 04:00:00,3.5,6.038388,91.0,67.79835,0.0,-0.017505145,1020.2,1028.0402,6.5,8.497097
2025-02-05 05:00:00,2025-02-06 05:00:00,2.5,5.852343,66.0,67.732,0.0,-0.026296293,1030.6,1028.8534,3.1,8.435756,2025-02-07 05:00:00,1.2,5.9167094,81.0,67.87163,0.0,-0.018012455,1021.7,1027.984,1.5,8.636968,2025-02-08 05:00:00,3.2,5.8617415,92.0,68.05762,0.0,-0.016389323,1020.5,1027.8751,5.4,8.686862
2025-02-05 06:00:00,2025-02-06 06:00:00,2.3,5.7225604,63.0,67.91015,0.0,-0.025742484,1030.4,1028.7715,2.2,8.56483,2025-02-07 06:00:00,1.2,5.7666116,82.0,68.09627,0.0,-0.017087786,1021.3,1027.8658,1.5,8.789073,2025-02-08 06:00:00,2.7,5.703424,92.0,68.30152,0.0,-0.015361383,1021.0,1027.7494,5.6,8.845703
2025-02-05 07:00:00,2025-02-06 07:00:00,3.1,5.6538405,58.0,68.01048,0.0,-0.025667494,1030.2,1028.791,2.1,8.608192,2025-02-07 07:00:00,1.3,5.662042,79.0,68.2591,0.0,-0.016840992,1021.2,1027.8615,0.5,8.864427,2025-02-08 07:00:00,1.9,5.5890594,92.0,68.48652,0.0,-0.015037998,1021.6,1027.7413,5.3,8.927354
2025-02-05 08:00:00,2025-02-06 08:00:00,3.1,5.58472,58.0,68.14591,0.0,-0.025480693,1030.3,1028.8495,2.2,8.625074,2025-02-07 08:00:00,1.0,5.568172,81.0,68.4235,0.0,-0.016771419,1021.4,1027.918,0.4,8.902234,2025-02-08 08:00:00,0.5,5.4902043,92.0,68.65989,0.0,-0.014967336,1022.2,1027.7981,5.3,8.968249
2025-02-05 09:00:00,2025-02-06 09:00:00,3.6,5.5324693,60.0,68.211914,0.0,-0.02597992,1030.5,1028.9528,2.6,8.624019,2025-02-07 09:00:00,1.7,5.5008807,85.0,68.51081,0.0,-0.017360693,1021.5,1028.0276,1.5,8.910162,2025-02-08 09:00:00,0.4,5.4211183,94.0,68.748825,0.0,-0.015590175,1022.9,1027.9105,8.9,8.976849
2025-02-05 10:00:00,2025-02-06 10:00:00,6.9,5.656633,55.0,67.86538,0.0,-0.028503498,1030.6,1029.2003,2.6,8.481374,2025-02-07 10:00:00,2.9,5.5798573,79.0,68.2677,0.0,-0.019769227,1021.9,1028.291,1.7,8.784848,2025-02-08 10:00:00,3.5,5.4930787,82.0,68.52426,0.0,-0.017994432,1023.6,1028.1819,10.2,8.851494
2025-02-05 11:00:00,2025-02-06 11:00:00,8.4,6.057281,50.0,66.833015,0.0,-0.033413842,1030.6,1029.5353,2.8,8.175191,2025-02-07 11:00:00,3.9,5.8606505,79.0,67.52628,0.0,-0.024386605,1021.5,1028.6958,2.2,8.509589,2025-02-08 11:00:00,5.9,5.7538247,68.0,67.84,0.0,-0.022520399,1023.6,1028.6047,9.4,8.576675
2025-02-05 12:00:00,2025-02-06 12:00:00,9.4,6.4690986,52.0,65.63476,0.0,-0.038361594,1030.3,1029.7261,5.8,7.9407525,2025-02-07 12:00:00,4.4,6.181893,84.0,66.58458,0.5,-0.028991906,1020.8,1028.9747,6.2,8.275195,2025-02-08 12:00:00,7.5,6.0587144,58.0,66.9484,0.0,-0.02702756,1023.4,1028.9001,7.1,8.340964
2025-02-05 13:00:00,2025-02-06 13:00:00,10.2,6.822146,52.0,64.49243,0.0,-0.042648748,1029.4,1029.7913,7.3,7.7935233,2025-02-07 13:00:00,3.5,6.492125,92.0,65.59258,0.4,-0.032942317,1020.2,1029.0972,8.6,8.114031,2025-02-08 13:00:00,8.7,6.358252,52.0,65.99113,0.0,-0.030887468,1023.2,1029.0323,5.8,8.178652
2025-02-05 14:00:00,2025-02-06 14:00:00,11.1,7.113855,51.0,63.5221,0.0,-0.04485876,1028.3,1029.6608,9.1,7.7366133,2025-02-07 14:00:00,3.5,6.7572837,99.0,64.72233,1.1,-0.034844786,1020.0,1028.9993,4.6,8.047302,2025-02-08 14:00:00,9.4,6.6126986,49.0,65.154495,0.0,-0.032666676,1022.9,1028.9384,6.2,8.113195
2025-02-05 15:00:00,2025-02-06 15:00:00,11.4,7.3468323,49.0,62.74699,0.0,-0.045377925,1027.2,1029.4108,8.7,7.739533,2025-02-07 15:00:00,3.4,6.977583,99.0,64.007576,1.5,-0.034981184,1018.9,1028.7495,4.7,8.047293,2025-02-08 15:00:00,10.2,6.822281,45.0,64.47325,0.0,-0.032641023,1022.3,1028.687,5.6,8.116467
2025-02-05 16:00:00,2025-02-06 16:00:00,11.4,7.5612164,48.0,62.156483,0.0,-0.044977933,1026.2,1029.146,8.5,7.734979,2025-02-07 16:00:00,5.1,7.1810174,88.0,63.46396,0.1,-0.03413964,1018.0,1028.4613,9.3,8.050147,2025-02-08 16:00:00,10.6,7.0133476,42.0,63.968517,0.0,-0.031590134,1022.1,1028.3939,5.1,8.12412
2025-02-05 17:00:00,2025-02-06 17:00:00,10.8,7.712341,50.0,61.57126,0.0,-0.043743357,1025.8,1028.9209,8.7,7.7280126,2025-02-07 17:00:00,4.9,7.323633,93.0,62.910213,0.0,-0.032519408,1017.7,1028.2046,7.8,8.055105,2025-02-08 17:00:00,10.4,7.144288,40.0,63.452545,0.0,-0.029753981,1022.3,1028.1316,5.6,8.133688
